compiler,compiler_flags,ELEMS,OFFSET,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,INSTRUCTIONS_RETIRED,CFG,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,DiscardedpapiValues,DiscardedtscValues,GATHER,N_CL,N_SET,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,loop_interchange,loops_vectorized,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_YMM,vxorps_XMM_XMM_XMM,SCATTER,kmovb_GPR_GPR,vmovq_XMM_GPR,vscatterdps_MEM_YMM,overhead_instructions,overhead_loop
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,32,48,11,12,6.730000000000001,-DGATHER,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,129.37959999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,32,48,11,12,7.733,-DSCATTER,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,295.7464,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,32,48,11,80,6.73,-DGATHER,0.0,1.0,2.0,3.0,0.0,5.0,0.1,0.0,1.0,5.0,5.0,0.0,1.0,2.0,3.0,0.0,5.0,0.0,0.0,138.2308,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,32,48,11,80,7.7333,-DSCATTER,0.0,1.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,3.0,0.0,5.0,0.0,0.0,357.0928,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,32,48,64,5,6.730000000000001,-DGATHER,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,135.79680000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,32,48,64,5,7.733200000000001,-DSCATTER,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,382.6596,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,32,48,64,12,6.730000000000001,-DGATHER,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,137.13139999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,32,48,64,12,7.7331,-DSCATTER,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,392.5988,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,32,48,64,80,6.73,-DGATHER,0.0,1.0,2.0,3.0,4.0,5.0,0.1,0.0,1.0,6.0,6.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,157.8318,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,32,48,64,80,7.7333,-DSCATTER,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,330.352,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
